지역,연도,사업체수
서울특별시,200802,358446
서울특별시,200803,358339
서울특별시,200804,358233
서울특별시,200805,358126
서울특별시,200806,358020
서울특별시,200807,357913
서울특별시,200808,357807
서울특별시,200809,357700
서울특별시,200810,357594
서울특별시,200811,357487
서울특별시,200812,357381
서울특별시,200901,357274
서울특별시,200902,357157
서울특별시,200903,357041
서울특별시,200904,356924
서울특별시,200905,356808
서울특별시,200906,356691
서울특별시,200907,356575
서울특별시,200908,356458
서울특별시,200909,356341
서울특별시,200910,356225
서울특별시,200911,356108
서울특별시,200912,355992
서울특별시,201001,355575
서울특별시,201002,357417
서울특별시,201003,359259
서울특별시,201004,361102
서울특별시,201005,362944
서울특별시,201006,364786
서울특별시,201007,366628
서울특별시,201008,368470
서울특별시,201009,370312
서울특별시,201010,372155
서울특별시,201011,373997
서울특별시,201012,375839
서울특별시,201101,377681
서울특별시,201102,379034
서울특별시,201103,380388
서울특별시,201104,381741
서울특별시,201105,383094
서울특별시,201106,384448
서울특별시,201107,385801
서울특별시,201108,387154
서울특별시,201109,388508
서울특별시,201110,389861
서울특별시,201111,391214
서울특별시,201112,392568
서울특별시,201201,393858
서울특별시,201202,394287
서울특별시,201203,394717
서울특별시,201204,395146
서울특별시,201205,395575
서울특별시,201206,396005
서울특별시,201207,396434
서울특별시,201208,396863
서울특별시,201209,397293
서울특별시,201210,397722
서울특별시,201211,398151
서울특별시,201212,398581
서울특별시,201301,399010
서울특별시,201302,401699
서울특별시,201303,404388
서울특별시,201304,407077
서울특별시,201305,409766
서울특별시,201306,412455
서울특별시,201307,415145
서울특별시,201308,417834
서울특별시,201309,420523
서울특별시,201310,423212
서울특별시,201311,425901
서울특별시,201312,428590
서울특별시,201401,431279
서울특별시,201402,431872
서울특별시,201403,432466
서울특별시,201404,433059
서울특별시,201405,433652
서울특별시,201406,434246
서울특별시,201407,434839
서울특별시,201408,435432
서울특별시,201409,436026
서울특별시,201410,436619
서울특별시,201411,437212
서울특별시,201412,437806
서울특별시,201501,438399
서울특별시,201502,438315
서울특별시,201503,438231
서울특별시,201504,438147
서울특별시,201505,438063
서울특별시,201506,437979
서울특별시,201507,437895
서울특별시,201508,437811
서울특별시,201509,437727
서울특별시,201510,437643
서울특별시,201511,437559
서울특별시,201512,437475
서울특별시,201601,437391
서울특별시,201602,438134
서울특별시,201603,438877
서울특별시,201604,439620
서울특별시,201605,440363
서울특별시,201606,441106
서울특별시,201607,441850
서울특별시,201608,442593
서울특별시,201609,443336
서울특별시,201610,444079
서울특별시,201611,444822
서울특별시,201612,445565
서울특별시,201701,447316
서울특별시,201702,446583
서울특별시,201703,445850
서울특별시,201704,445116
서울특별시,201705,444383
서울특별시,201706,443650
서울특별시,201707,442917
서울특별시,201708,442183
서울특별시,201709,441450
서울특별시,201710,440717
서울특별시,201711,439984
서울특별시,201712,439250
서울특별시,201801,438517
서울특별시,201802,439904
서울특별시,201803,441291
서울특별시,201804,442678
서울특별시,201805,444065
서울특별시,201806,445452
서울특별시,201807,446839
서울특별시,201808,448225
서울특별시,201809,449612
서울특별시,201810,450999
서울특별시,201811,452386
서울특별시,201812,453773
서울특별시,201901,455160
서울특별시,201902,450843
서울특별시,201903,446525
서울특별시,201904,442208
서울특별시,201905,437890
서울특별시,201906,433573
서울특별시,201907,429256
서울특별시,201908,424938
서울특별시,201909,420621
서울특별시,201910,416303
서울특별시,201911,411986
서울특별시,201912,407668
서울특별시,202001,403351
서울특별시,202002,405130
서울특별시,202003,406908
서울특별시,202004,408687
서울특별시,202005,410466
서울특별시,202006,412244
서울특별시,202007,414023
서울특별시,202008,415802
서울특별시,202009,417580
서울특별시,202010,419359
서울특별시,202011,421138
서울특별시,202012,422916
서울특별시,202101,424695
서울특별시,202102,426154
서울특별시,202103,427614
서울특별시,202104,429073
서울특별시,202105,430532
서울특별시,202106,431992
서울특별시,202107,433451
서울특별시,202108,434910
서울특별시,202109,436370
서울특별시,202110,437829
서울특별시,202111,439288
서울특별시,202112,440748
서울특별시,202201,442207
서울특별시,202202,456634.5468
서울특별시,202203,457166.9284
서울특별시,202204,457699.3101
서울특별시,202205,458231.6917
서울특별시,202206,458764.0734
서울특별시,202207,459296.455
서울특별시,202208,459828.8366
서울특별시,202209,460361.2183
서울특별시,202210,460893.5999
서울특별시,202211,461425.9816
서울특별시,202212,461958.3632
서울특별시,202301,462490.7449
서울특별시,202302,463023.1265
서울특별시,202303,463555.5082
서울특별시,202304,464087.8898
서울특별시,202305,464620.2715
서울특별시,202306,465152.6531
서울특별시,202307,465685.0348
서울특별시,202308,466217.4164
서울특별시,202309,466749.7981
서울특별시,202310,467282.1797
서울특별시,202311,467814.5613
서울특별시,202312,468346.943
서울특별시,202401,468879.3246
서울특별시,202402,469411.7063
부산광역시,200802,110493
부산광역시,200803,110618
부산광역시,200804,110744
부산광역시,200805,110869
부산광역시,200806,110995
부산광역시,200807,111120
부산광역시,200808,111246
부산광역시,200809,111371
부산광역시,200810,111497
부산광역시,200811,111622
부산광역시,200812,111748
부산광역시,200901,111873
부산광역시,200902,111772
부산광역시,200903,111672
부산광역시,200904,111571
부산광역시,200905,111471
부산광역시,200906,111370
부산광역시,200907,111270
부산광역시,200908,111169
부산광역시,200909,111068
부산광역시,200910,110968
부산광역시,200911,110867
부산광역시,200912,110767
부산광역시,201001,110666
부산광역시,201002,111075
부산광역시,201003,111484
부산광역시,201004,111893
부산광역시,201005,112302
부산광역시,201006,112711
부산광역시,201007,113120
부산광역시,201008,113529
부산광역시,201009,113938
부산광역시,201010,114347
부산광역시,201011,114756
부산광역시,201012,115165
부산광역시,201101,115574
부산광역시,201102,115998
부산광역시,201103,116423
부산광역시,201104,116847
부산광역시,201105,117271
부산광역시,201106,117696
부산광역시,201107,118120
부산광역시,201108,118544
부산광역시,201109,118969
부산광역시,201110,119393
부산광역시,201111,119817
부산광역시,201112,120242
부산광역시,201201,120666
부산광역시,201202,121042
부산광역시,201203,121418
부산광역시,201204,121794
부산광역시,201205,122169
부산광역시,201206,122545
부산광역시,201207,122921
부산광역시,201208,123297
부산광역시,201209,123673
부산광역시,201210,124049
부산광역시,201211,124424
부산광역시,201212,124800
부산광역시,201301,125176
부산광역시,201302,125672
부산광역시,201303,126168
부산광역시,201304,126663
부산광역시,201305,127159
부산광역시,201306,127655
부산광역시,201307,128151
부산광역시,201308,128646
부산광역시,201309,129142
부산광역시,201310,129638
부산광역시,201311,130134
부산광역시,201312,130629
부산광역시,201401,131125
부산광역시,201402,131063
부산광역시,201403,131001
부산광역시,201404,130939
부산광역시,201405,130877
부산광역시,201406,130815
부산광역시,201407,130753
부산광역시,201408,130690
부산광역시,201409,130628
부산광역시,201410,130566
부산광역시,201411,130504
부산광역시,201412,130442
부산광역시,201501,130380
부산광역시,201502,130914
부산광역시,201503,131447
부산광역시,201504,131981
부산광역시,201505,132514
부산광역시,201506,133048
부산광역시,201507,133581
부산광역시,201508,134115
부산광역시,201509,134648
부산광역시,201510,135182
부산광역시,201511,135715
부산광역시,201512,136249
부산광역시,201601,136782
부산광역시,201602,137238
부산광역시,201603,137695
부산광역시,201604,138151
부산광역시,201605,138607
부산광역시,201606,139063
부산광역시,201607,139520
부산광역시,201608,139976
부산광역시,201609,140432
부산광역시,201610,140888
부산광역시,201611,141345
부산광역시,201612,141801
부산광역시,201701,142257
부산광역시,201702,142273
부산광역시,201703,142289
부산광역시,201704,142304
부산광역시,201705,142320
부산광역시,201706,142336
부산광역시,201707,142352
부산광역시,201708,142367
부산광역시,201709,142383
부산광역시,201710,142399
부산광역시,201711,142415
부산광역시,201712,142430
부산광역시,201801,142446
부산광역시,201802,142885
부산광역시,201803,143324
부산광역시,201804,143763
부산광역시,201805,144202
부산광역시,201806,144641
부산광역시,201807,145081
부산광역시,201808,145520
부산광역시,201809,145959
부산광역시,201810,146398
부산광역시,201811,146837
부산광역시,201812,147276
부산광역시,201901,147715
부산광역시,201902,145780
부산광역시,201903,143846
부산광역시,201904,141911
부산광역시,201905,139976
부산광역시,201906,138041
부산광역시,201907,136107
부산광역시,201908,134172
부산광역시,201909,132237
부산광역시,201910,130302
부산광역시,201911,128368
부산광역시,201912,126433
부산광역시,202001,124498
부산광역시,202002,125148
부산광역시,202003,125798
부산광역시,202004,126447
부산광역시,202005,127097
부산광역시,202006,127747
부산광역시,202007,128397
부산광역시,202008,129046
부산광역시,202009,129696
부산광역시,202010,130346
부산광역시,202011,130996
부산광역시,202012,131645
부산광역시,202101,132295
부산광역시,202102,132792
부산광역시,202103,133289
부산광역시,202104,133786
부산광역시,202105,134283
부산광역시,202106,134780
부산광역시,202107,135277
부산광역시,202108,135774
부산광역시,202109,136271
부산광역시,202110,136768
부산광역시,202111,137265
부산광역시,202112,137762
부산광역시,202201,138259
부산광역시,202202,144244.5896
부산광역시,202203,144432.6663
부산광역시,202204,144620.743
부산광역시,202205,144808.8198
부산광역시,202206,144996.8965
부산광역시,202207,145184.9732
부산광역시,202208,145373.0499
부산광역시,202209,145561.1266
부산광역시,202210,145749.2033
부산광역시,202211,145937.28
부산광역시,202212,146125.3568
부산광역시,202301,146313.4335
부산광역시,202302,146501.5102
부산광역시,202303,146689.5869
부산광역시,202304,146877.6636
부산광역시,202305,147065.7403
부산광역시,202306,147253.8171
부산광역시,202307,147441.8938
부산광역시,202308,147629.9705
부산광역시,202309,147818.0472
부산광역시,202310,148006.1239
부산광역시,202311,148194.2006
부산광역시,202312,148382.2773
부산광역시,202401,148570.3541
부산광역시,202402,148758.4308
대구광역시,200802,74510
대구광역시,200803,74649
대구광역시,200804,74789
대구광역시,200805,74928
대구광역시,200806,75067
대구광역시,200807,75206
대구광역시,200808,75345
대구광역시,200809,75484
대구광역시,200810,75624
대구광역시,200811,75763
대구광역시,200812,75902
대구광역시,200901,76041
대구광역시,200902,75939
대구광역시,200903,75837
대구광역시,200904,75734
대구광역시,200905,75632
대구광역시,200906,75530
대구광역시,200907,75428
대구광역시,200908,75325
대구광역시,200909,75223
대구광역시,200910,75121
대구광역시,200911,75019
대구광역시,200912,74916
대구광역시,201001,74814
대구광역시,201002,75136.08333
대구광역시,201003,75458.16667
대구광역시,201004,75780.25
대구광역시,201005,76102.33333
대구광역시,201006,76424.41667
대구광역시,201007,76746.5
대구광역시,201008,77068.58333
대구광역시,201009,77390.66667
대구광역시,201010,77712.75
대구광역시,201011,78034.83333
대구광역시,201012,78356.91667
대구광역시,201101,78679
대구광역시,201102,79081.66667
대구광역시,201103,79484.33333
대구광역시,201104,79887
대구광역시,201105,80289.66667
대구광역시,201106,80692.33333
대구광역시,201107,81095
대구광역시,201108,81497.66667
대구광역시,201109,81900.33333
대구광역시,201110,82303
대구광역시,201111,82705.66667
대구광역시,201112,83108.33333
대구광역시,201201,83511
대구광역시,201202,83788
대구광역시,201203,84065.16667
대구광역시,201204,84342.25
대구광역시,201205,84619.33333
대구광역시,201206,84896.41667
대구광역시,201207,85173.5
대구광역시,201208,85450.58333
대구광역시,201209,85727.66667
대구광역시,201210,86004.75
대구광역시,201211,86281.83333
대구광역시,201212,86558.91667
대구광역시,201301,86836
대구광역시,201302,87048
대구광역시,201303,87261
대구광역시,201304,87473
대구광역시,201305,87686
대구광역시,201306,87898
대구광역시,201307,88111
대구광역시,201308,88323
대구광역시,201309,88535
대구광역시,201310,88748
대구광역시,201311,88960
대구광역시,201312,89173
대구광역시,201401,89385
대구광역시,201402,89345
대구광역시,201403,89305
대구광역시,201404,89264
대구광역시,201405,89224
대구광역시,201406,89184
대구광역시,201407,89144
대구광역시,201408,89103
대구광역시,201409,89063
대구광역시,201410,89023
대구광역시,201411,88983
대구광역시,201412,88942
대구광역시,201501,88902
대구광역시,201502,89378
대구광역시,201503,89853
대구광역시,201504,90329
대구광역시,201505,90804
대구광역시,201506,91280
대구광역시,201507,91756
대구광역시,201508,92231
대구광역시,201509,92707
대구광역시,201510,93182
대구광역시,201511,93658
대구광역시,201512,94133
대구광역시,201601,94609
대구광역시,201602,94725
대구광역시,201603,94842
대구광역시,201604,94958
대구광역시,201605,95075
대구광역시,201606,95191
대구광역시,201607,95308
대구광역시,201608,95424
대구광역시,201609,95540
대구광역시,201610,95657
대구광역시,201611,95773
대구광역시,201612,95890
대구광역시,201701,96006
대구광역시,201702,95929
대구광역시,201703,95851
대구광역시,201704,95774
대구광역시,201705,95697
대구광역시,201706,95619
대구광역시,201707,95542
대구광역시,201708,95465
대구광역시,201709,95387
대구광역시,201710,95310
대구광역시,201711,95233
대구광역시,201712,95155
대구광역시,201801,95078
대구광역시,201802,95403
대구광역시,201803,95727
대구광역시,201804,96052
대구광역시,201805,96376
대구광역시,201806,96701
대구광역시,201807,97025
대구광역시,201808,97350
대구광역시,201809,97674
대구광역시,201810,97999
대구광역시,201811,98323
대구광역시,201812,98648
대구광역시,201901,98972
대구광역시,201902,97723
대구광역시,201903,96474
대구광역시,201904,95225
대구광역시,201905,93976
대구광역시,201906,92727
대구광역시,201907,91479
대구광역시,201908,90230
대구광역시,201909,88981
대구광역시,201910,87732
대구광역시,201911,86483
대구광역시,201912,85234
대구광역시,202001,83985
대구광역시,202002,84249
대구광역시,202003,84513
대구광역시,202004,84777
대구광역시,202005,85041
대구광역시,202006,85305
대구광역시,202007,85569
대구광역시,202008,85833
대구광역시,202009,86097
대구광역시,202010,86361
대구광역시,202011,86625
대구광역시,202012,86889
대구광역시,202101,87153
대구광역시,202102,87365
대구광역시,202103,87578
대구광역시,202104,87790
대구광역시,202105,88002
대구광역시,202106,88215
대구광역시,202107,88427
대구광역시,202108,88639
대구광역시,202109,88852
대구광역시,202110,89064
대구광역시,202111,89276
대구광역시,202112,89489
대구광역시,202201,89701
대구광역시,202202,96149.44959
대구광역시,202203,96258.87124
대구광역시,202204,96368.29288
대구광역시,202205,96477.71452
대구광역시,202206,96587.13616
대구광역시,202207,96696.5578
대구광역시,202208,96805.97944
대구광역시,202209,96915.40108
대구광역시,202210,97024.82272
대구광역시,202211,97134.24436
대구광역시,202212,97243.666
대구광역시,202301,97353.08765
대구광역시,202302,97462.50929
대구광역시,202303,97571.93093
대구광역시,202304,97681.35257
대구광역시,202305,97790.77421
대구광역시,202306,97900.19585
대구광역시,202307,98009.61749
대구광역시,202308,98119.03913
대구광역시,202309,98228.46077
대구광역시,202310,98337.88241
대구광역시,202311,98447.30406
대구광역시,202312,98556.7257
대구광역시,202401,98666.14734
대구광역시,202402,98775.56898
인천광역시,200802,70065
인천광역시,200803,70182
인천광역시,200804,70300
인천광역시,200805,70418
인천광역시,200806,70535
인천광역시,200807,70653
인천광역시,200808,70771
인천광역시,200809,70888
인천광역시,200810,71006
인천광역시,200811,71124
인천광역시,200812,71241
인천광역시,200901,71359
인천광역시,200902,71445
인천광역시,200903,71531
인천광역시,200904,71617
인천광역시,200905,71703
인천광역시,200906,71789
인천광역시,200907,71876
인천광역시,200908,71962
인천광역시,200909,72048
인천광역시,200910,72134
인천광역시,200911,72220
인천광역시,200912,72306
인천광역시,201001,72392
인천광역시,201002,72692
인천광역시,201003,72993
인천광역시,201004,73293
인천광역시,201005,73594
인천광역시,201006,73894
인천광역시,201007,74195
인천광역시,201008,74495
인천광역시,201009,74795
인천광역시,201010,75096
인천광역시,201011,75396
인천광역시,201012,75697
인천광역시,201101,75997
인천광역시,201102,76312
인천광역시,201103,76628
인천광역시,201104,76943
인천광역시,201105,77258
인천광역시,201106,77574
인천광역시,201107,77889
인천광역시,201108,78204
인천광역시,201109,78520
인천광역시,201110,78835
인천광역시,201111,79150
인천광역시,201112,79466
인천광역시,201201,79781
인천광역시,201202,80012
인천광역시,201203,80244
인천광역시,201204,80475
인천광역시,201205,80707
인천광역시,201206,80938
인천광역시,201207,81170
인천광역시,201208,81401
인천광역시,201209,81632
인천광역시,201210,81864
인천광역시,201211,82095
인천광역시,201212,82327
인천광역시,201301,82558
인천광역시,201302,82917
인천광역시,201303,83276
인천광역시,201304,83635
인천광역시,201305,83994
인천광역시,201306,84353
인천광역시,201307,84713
인천광역시,201308,85072
인천광역시,201309,85431
인천광역시,201310,85790
인천광역시,201311,86149
인천광역시,201312,86508
인천광역시,201401,86867
인천광역시,201402,87050
인천광역시,201403,87233
인천광역시,201404,87416
인천광역시,201405,87598
인천광역시,201406,87781
인천광역시,201407,87964
인천광역시,201408,88147
인천광역시,201409,88330
인천광역시,201410,88513
인천광역시,201411,88695
인천광역시,201412,88878
인천광역시,201501,89061
인천광역시,201502,89361
인천광역시,201503,89662
인천광역시,201504,89962
인천광역시,201505,90262
인천광역시,201506,90562
인천광역시,201507,90863
인천광역시,201508,91163
인천광역시,201509,91463
인천광역시,201510,91763
인천광역시,201511,92064
인천광역시,201512,92364
인천광역시,201601,92664
인천광역시,201602,93024
인천광역시,201603,93384
인천광역시,201604,93744
인천광역시,201605,94104
인천광역시,201606,94464
인천광역시,201607,94825
인천광역시,201608,95185
인천광역시,201609,95545
인천광역시,201610,95905
인천광역시,201611,96265
인천광역시,201612,96625
인천광역시,201701,96985
인천광역시,201702,97102
인천광역시,201703,97218
인천광역시,201704,97335
인천광역시,201705,97451
인천광역시,201706,97568
인천광역시,201707,97685
인천광역시,201708,97801
인천광역시,201709,97918
인천광역시,201710,98034
인천광역시,201711,98151
인천광역시,201712,98267
인천광역시,201801,98384
인천광역시,201802,98895
인천광역시,201803,99405
인천광역시,201804,99916
인천광역시,201805,100427
인천광역시,201806,100937
인천광역시,201807,101448
인천광역시,201808,101959
인천광역시,201809,102469
인천광역시,201810,102980
인천광역시,201811,103491
인천광역시,201812,104001
인천광역시,201901,104512
인천광역시,201902,103462
인천광역시,201903,102413
인천광역시,201904,101363
인천광역시,201905,100313
인천광역시,201906,99264
인천광역시,201907,98214
인천광역시,201908,97164
인천광역시,201909,96115
인천광역시,201910,95065
인천광역시,201911,94015
인천광역시,201912,92966
인천광역시,202001,91916
인천광역시,202002,92516
인천광역시,202003,93117
인천광역시,202004,93717
인천광역시,202005,94318
인천광역시,202006,94918
인천광역시,202007,95519
인천광역시,202008,96119
인천광역시,202009,96719
인천광역시,202010,97320
인천광역시,202011,97920
인천광역시,202012,98521
인천광역시,202101,99121
인천광역시,202102,98692
인천광역시,202103,98262
인천광역시,202104,97833
인천광역시,202105,97403
인천광역시,202106,96974
인천광역시,202107,96544
인천광역시,202108,96115
인천광역시,202109,95685
인천광역시,202110,95256
인천광역시,202111,94826
인천광역시,202112,94397
인천광역시,202201,104275
인천광역시,202202,104515.5277
인천광역시,202203,104716.5444
인천광역시,202204,104917.5611
인천광역시,202205,105118.5779
인천광역시,202206,105319.5946
인천광역시,202207,105520.6114
인천광역시,202208,105721.6281
인천광역시,202209,105922.6448
인천광역시,202210,106123.6616
인천광역시,202211,106324.6783
인천광역시,202212,106525.6951
인천광역시,202301,106726.7118
인천광역시,202302,106927.7285
인천광역시,202303,107128.7453
인천광역시,202304,107329.762
인천광역시,202305,107530.7788
인천광역시,202306,107731.7955
인천광역시,202307,107932.8122
인천광역시,202308,108133.829
인천광역시,202309,108334.8457
인천광역시,202310,108535.8625
인천광역시,202311,108736.8792
인천광역시,202312,108937.8959
인천광역시,202401,109138.9127
인천광역시,202402,109339.9294
광주광역시,200802,44717
광주광역시,200803,44779
광주광역시,200804,44841
광주광역시,200805,44902
광주광역시,200806,44964
광주광역시,200807,45026
광주광역시,200808,45088
광주광역시,200809,45150
광주광역시,200810,45212
광주광역시,200811,45273
광주광역시,200812,45335
광주광역시,200901,45397
광주광역시,200902,45338
광주광역시,200903,45279
광주광역시,200904,45220
광주광역시,200905,45161
광주광역시,200906,45102
광주광역시,200907,45043
광주광역시,200908,44984
광주광역시,200909,44925
광주광역시,200910,44866
광주광역시,200911,44807
광주광역시,200912,44748
광주광역시,201001,44689
광주광역시,201002,44861
광주광역시,201003,45033
광주광역시,201004,45205
광주광역시,201005,45377
광주광역시,201006,45549
광주광역시,201007,45721
광주광역시,201008,45893
광주광역시,201009,46065
광주광역시,201010,46237
광주광역시,201011,46409
광주광역시,201012,46581
광주광역시,201101,46753
광주광역시,201102,47019
광주광역시,201103,47286
광주광역시,201104,47552
광주광역시,201105,47818
광주광역시,201106,48085
광주광역시,201107,48351
광주광역시,201108,48617
광주광역시,201109,48884
광주광역시,201110,49150
광주광역시,201111,49416
광주광역시,201112,49683
광주광역시,201201,49949
광주광역시,201202,50125
광주광역시,201203,50301
광주광역시,201204,50476
광주광역시,201205,50652
광주광역시,201206,50828
광주광역시,201207,51004
광주광역시,201208,51179
광주광역시,201209,51355
광주광역시,201210,51531
광주광역시,201211,51707
광주광역시,201212,51882
광주광역시,201301,52058
광주광역시,201302,52270
광주광역시,201303,52482
광주광역시,201304,52694
광주광역시,201305,52906
광주광역시,201306,53118
광주광역시,201307,53330
광주광역시,201308,53542
광주광역시,201309,53754
광주광역시,201310,53966
광주광역시,201311,54178
광주광역시,201312,54390
광주광역시,201401,54602
광주광역시,201402,54558
광주광역시,201403,54514
광주광역시,201404,54471
광주광역시,201405,54427
광주광역시,201406,54383
광주광역시,201407,54339
광주광역시,201408,54295
광주광역시,201409,54251
광주광역시,201410,54208
광주광역시,201411,54164
광주광역시,201412,54120
광주광역시,201501,54076
광주광역시,201502,54389
광주광역시,201503,54701
광주광역시,201504,55014
광주광역시,201505,55326
광주광역시,201506,55639
광주광역시,201507,55951
광주광역시,201508,56264
광주광역시,201509,56576
광주광역시,201510,56889
광주광역시,201511,57201
광주광역시,201512,57514
광주광역시,201601,57826
광주광역시,201602,58047
광주광역시,201603,58267
광주광역시,201604,58488
광주광역시,201605,58708
광주광역시,201606,58929
광주광역시,201607,59149
광주광역시,201608,59370
광주광역시,201609,59590
광주광역시,201610,59811
광주광역시,201611,60031
광주광역시,201612,60252
광주광역시,201701,60472
광주광역시,201702,60484.83333
광주광역시,201703,60497.66667
광주광역시,201704,60510.5
광주광역시,201705,60523.33333
광주광역시,201706,60536.16667
광주광역시,201707,60549
광주광역시,201708,60561.83333
광주광역시,201709,60574.66667
광주광역시,201710,60587.5
광주광역시,201711,60600.33333
광주광역시,201712,60613.16667
광주광역시,201801,60626
광주광역시,201802,60967.75
광주광역시,201803,61309.5
광주광역시,201804,61651.25
광주광역시,201805,61993
광주광역시,201806,62334.75
광주광역시,201807,62676.5
광주광역시,201808,63018.25
광주광역시,201809,63360
광주광역시,201810,63701.75
광주광역시,201811,64043.5
광주광역시,201812,64385.25
광주광역시,201901,64727
광주광역시,201902,63845.91667
광주광역시,201903,62964.83333
광주광역시,201904,62083.75
광주광역시,201905,61202.66667
광주광역시,201906,60321.58333
광주광역시,201907,59440.5
광주광역시,201908,58559.41667
광주광역시,201909,57678.33333
광주광역시,201910,56797.25
광주광역시,201911,55916.16667
광주광역시,201912,55035.08333
광주광역시,202001,54154
광주광역시,202002,54307.08333
광주광역시,202003,54460.16667
광주광역시,202004,54613.25
광주광역시,202005,54766.33333
광주광역시,202006,54919.41667
광주광역시,202007,55072.5
광주광역시,202008,55225.58333
광주광역시,202009,55378.66667
광주광역시,202010,55531.75
광주광역시,202011,55684.83333
광주광역시,202012,55837.91667
광주광역시,202101,55991
광주광역시,202102,56222.41667
광주광역시,202103,56453.83333
광주광역시,202104,56685.25
광주광역시,202105,56916.66667
광주광역시,202106,57148.08333
광주광역시,202107,57379.5
광주광역시,202108,57610.91667
광주광역시,202109,57842.33333
광주광역시,202110,58073.75
광주광역시,202111,58305.16667
광주광역시,202112,58536.58333
광주광역시,202201,58768
광주광역시,202202,62474.07236
광주광역시,202203,62576.36879
광주광역시,202204,62678.66522
광주광역시,202205,62780.96165
광주광역시,202206,62883.25809
광주광역시,202207,62985.55452
광주광역시,202208,63087.85095
광주광역시,202209,63190.14738
광주광역시,202210,63292.44382
광주광역시,202211,63394.74025
광주광역시,202212,63497.03668
광주광역시,202301,63599.33311
광주광역시,202302,63701.62955
광주광역시,202303,63803.92598
광주광역시,202304,63906.22241
광주광역시,202305,64008.51884
광주광역시,202306,64110.81528
광주광역시,202307,64213.11171
광주광역시,202308,64315.40814
광주광역시,202309,64417.70457
광주광역시,202310,64520.00101
광주광역시,202311,64622.29744
광주광역시,202312,64724.59387
광주광역시,202401,64826.8903
광주광역시,202402,64929.18674
대전광역시,200802,40763.08333
대전광역시,200803,40753.16667
대전광역시,200804,40743.25
대전광역시,200805,40733.33333
대전광역시,200806,40723.41667
대전광역시,200807,40713.5
대전광역시,200808,40703.58333
대전광역시,200809,40693.66667
대전광역시,200810,40683.75
대전광역시,200811,40673.83333
대전광역시,200812,40663.91667
대전광역시,200901,40654
대전광역시,200902,40788.83333
대전광역시,200903,40923.66667
대전광역시,200904,41058.5
대전광역시,200905,41193.33333
대전광역시,200906,41328.16667
대전광역시,200907,41463
대전광역시,200908,41597.83333
대전광역시,200909,41732.66667
대전광역시,200910,41867.5
대전광역시,200911,42002.33333
대전광역시,200912,42137.16667
대전광역시,201001,42272
대전광역시,201002,42489.33333
대전광역시,201003,42706.66667
대전광역시,201004,42924
대전광역시,201005,43141.33333
대전광역시,201006,43358.66667
대전광역시,201007,43576
대전광역시,201008,43793.33333
대전광역시,201009,44010.66667
대전광역시,201010,44228
대전광역시,201011,44445.33333
대전광역시,201012,44662.66667
대전광역시,201101,44880
대전광역시,201102,45045.25
대전광역시,201103,45210.5
대전광역시,201104,45375.75
대전광역시,201105,45541
대전광역시,201106,45706.25
대전광역시,201107,45871.5
대전광역시,201108,46036.75
대전광역시,201109,46202
대전광역시,201110,46367.25
대전광역시,201111,46532.5
대전광역시,201112,46697.75
대전광역시,201201,46863
대전광역시,201202,46984.91667
대전광역시,201203,47106.83333
대전광역시,201204,47228.75
대전광역시,201205,47350.66667
대전광역시,201206,47472.58333
대전광역시,201207,47594.5
대전광역시,201208,47716.41667
대전광역시,201209,47838.33333
대전광역시,201210,47960.25
대전광역시,201211,48082.16667
대전광역시,201212,48204.08333
대전광역시,201301,48326
대전광역시,201302,48568.08333
대전광역시,201303,48810.16667
대전광역시,201304,49052.25
대전광역시,201305,49294.33333
대전광역시,201306,49536.41667
대전광역시,201307,49778.5
대전광역시,201308,50020.58333
대전광역시,201309,50262.66667
대전광역시,201310,50504.75
대전광역시,201311,50746.83333
대전광역시,201312,50988.91667
대전광역시,201401,51231
대전광역시,201402,51309.5
대전광역시,201403,51388
대전광역시,201404,51466.5
대전광역시,201405,51545
대전광역시,201406,51623.5
대전광역시,201407,51702
대전광역시,201408,51780.5
대전광역시,201409,51859
대전광역시,201410,51937.5
대전광역시,201411,52016
대전광역시,201412,52094.5
대전광역시,201501,52173
대전광역시,201502,52391.58333
대전광역시,201503,52610.16667
대전광역시,201504,52828.75
대전광역시,201505,53047.33333
대전광역시,201506,53265.91667
대전광역시,201507,53484.5
대전광역시,201508,53703.08333
대전광역시,201509,53921.66667
대전광역시,201510,54140.25
대전광역시,201511,54358.83333
대전광역시,201512,54577.41667
대전광역시,201601,54796
대전광역시,201602,54913.5
대전광역시,201603,55031
대전광역시,201604,55148.5
대전광역시,201605,55266
대전광역시,201606,55383.5
대전광역시,201607,55501
대전광역시,201608,55618.5
대전광역시,201609,55736
대전광역시,201610,55853.5
대전광역시,201611,55971
대전광역시,201612,56088.5
대전광역시,201701,56206
대전광역시,201702,56233
대전광역시,201703,56260
대전광역시,201704,56287
대전광역시,201705,56314
대전광역시,201706,56341
대전광역시,201707,56368
대전광역시,201708,56395
대전광역시,201709,56422
대전광역시,201710,56449
대전광역시,201711,56476
대전광역시,201712,56503
대전광역시,201801,56530
대전광역시,201802,56784.58333
대전광역시,201803,57039.16667
대전광역시,201804,57293.75
대전광역시,201805,57548.33333
대전광역시,201806,57802.91667
대전광역시,201807,58057.5
대전광역시,201808,58312.08333
대전광역시,201809,58566.66667
대전광역시,201810,58821.25
대전광역시,201811,59075.83333
대전광역시,201812,59330.41667
