시점,자치구역번호,문화시설 개수,학원수 (개),수강인원 (명),소멸위험지수,단계
200802,1,22,11261,986758,2.0452,안정
200803,1,22,11261,986758,2.0452,안정
200804,1,22,11261,986758,2.0452,안정
200805,1,22,11261,986758,2.0452,안정
200806,1,22,11261,986758,2.0452,안정
200807,1,22,11261,986758,2.0452,안정
200808,1,22,11261,986758,2.0452,안정
200809,1,22,11261,986758,2.0452,안정
200810,1,22,11261,986758,2.0452,안정
200811,1,22,11261,986758,2.0452,안정
200812,1,22,11261,986758,2.0452,안정
200901,1,35,11261,986758,1.9064,안정
200902,1,35,11176,977506,1.9064,안정
200903,1,35,11176,977506,1.9064,안정
200904,1,35,11176,977506,1.9064,안정
200905,1,35,11176,977506,1.9064,안정
200906,1,35,11176,977506,1.9064,안정
200907,1,35,11176,977506,1.9064,안정
200908,1,35,11176,977506,1.9064,안정
200909,1,35,11176,977506,1.9064,안정
200910,1,35,11176,977506,1.9064,안정
200911,1,35,11176,977506,1.9064,안정
200912,1,35,11176,977506,1.9064,안정
201001,1,51,11176,977506,1.7768,안정
201002,1,51,11382,1207223,1.7768,안정
201003,1,51,11382,1207223,1.7768,안정
201004,1,51,11382,1207223,1.7768,안정
201005,1,51,11382,1207223,1.7768,안정
201006,1,51,11382,1207223,1.7768,안정
201007,1,51,11382,1207223,1.7768,안정
201008,1,51,11382,1207223,1.7768,안정
201009,1,51,11382,1207223,1.7768,안정
201010,1,51,11382,1207223,1.7768,안정
201011,1,51,11382,1207223,1.7768,안정
201012,1,51,11382,1207223,1.7768,안정
201101,1,54,11382,1207223,1.6596,안정
201102,1,54,11603,1088061,1.6596,안정
201103,1,54,11603,1088061,1.6596,안정
201104,1,54,11603,1088061,1.6596,안정
201105,1,54,11603,1088061,1.6596,안정
201106,1,54,11603,1088061,1.6596,안정
201107,1,54,11603,1088061,1.6596,안정
201108,1,54,11603,1088061,1.6596,안정
201109,1,54,11603,1088061,1.6596,안정
201110,1,54,11603,1088061,1.6596,안정
201111,1,54,11603,1088061,1.6596,안정
201112,1,54,11603,1088061,1.6596,안정
201201,1,57,11603,1088061,1.5452,안정
201202,1,57,11794,1146622,1.5452,안정
201203,1,57,11794,1146622,1.5452,안정
201204,1,57,11794,1146622,1.5452,안정
201205,1,57,11794,1146622,1.5452,안정
201206,1,57,11794,1146622,1.5452,안정
201207,1,57,11794,1146622,1.5452,안정
201208,1,57,11794,1146622,1.5452,안정
201209,1,57,11794,1146622,1.5452,안정
201210,1,57,11794,1146622,1.5452,안정
201211,1,57,11794,1146622,1.5452,안정
201212,1,57,11794,1146622,1.5452,안정
201301,1,60,11794,1146622,1.436,양호
201302,1,60,11549,1093141,1.436,양호
201303,1,60,11549,1093141,1.436,양호
201304,1,60,11549,1093141,1.436,양호
201305,1,60,11549,1093141,1.436,양호
201306,1,60,11549,1093141,1.436,양호
201307,1,60,11549,1093141,1.436,양호
201308,1,60,11549,1093141,1.436,양호
201309,1,60,11549,1093141,1.436,양호
201310,1,60,11549,1093141,1.436,양호
201311,1,60,11549,1093141,1.436,양호
201312,1,60,11549,1093141,1.436,양호
201401,1,57,11549,1093141,1.3464,양호
201402,1,57,12006,1079283,1.3464,양호
201403,1,57,12006,1079283,1.3464,양호
201404,1,57,12006,1079283,1.3464,양호
201405,1,57,12006,1079283,1.3464,양호
201406,1,57,12006,1079283,1.3464,양호
201407,1,57,12006,1079283,1.3464,양호
201408,1,57,12006,1079283,1.3464,양호
201409,1,57,12006,1079283,1.3464,양호
201410,1,57,12006,1079283,1.3464,양호
201411,1,57,12006,1079283,1.3464,양호
201412,1,57,12006,1079283,1.3464,양호
201501,1,57,12086,1139056,1.2724,양호
201502,1,57,12086,1139056,1.2724,양호
201503,1,57,12086,1139056,1.2724,양호
201504,1,57,12086,1139056,1.2724,양호
201505,1,57,12086,1139056,1.2724,양호
201506,1,57,12086,1139056,1.2724,양호
201507,1,57,12086,1139056,1.2724,양호
201508,1,57,12086,1139056,1.2724,양호
201509,1,57,12086,1139056,1.2724,양호
201510,1,57,12086,1139056,1.2724,양호
201511,1,57,12086,1139056,1.2724,양호
201512,1,57,12086,1139056,1.2724,양호
201601,1,96,13168,1602753,1.2172,양호
201602,1,96,13168,1602753,1.2172,양호
201603,1,96,13168,1602753,1.2172,양호
201604,1,96,13168,1602753,1.2172,양호
201605,1,96,13168,1602753,1.2172,양호
201606,1,96,13168,1602753,1.2172,양호
201607,1,96,13168,1602753,1.2172,양호
201608,1,96,13168,1602753,1.2172,양호
201609,1,96,13168,1602753,1.2172,양호
201610,1,96,13168,1602753,1.2172,양호
201611,1,96,13168,1602753,1.2172,양호
201612,1,96,13168,1602753,1.2172,양호
201701,1,107,13477,1447979,1.1592,양호
201702,1,107,13477,1447979,1.1592,양호
201703,1,107,13477,1447979,1.1592,양호
201704,1,107,13477,1447979,1.1592,양호
201705,1,107,13477,1447979,1.1592,양호
201706,1,107,13477,1447979,1.1592,양호
201707,1,107,13477,1447979,1.1592,양호
201708,1,107,13477,1447979,1.1592,양호
201709,1,107,13477,1447979,1.1592,양호
201710,1,107,13477,1447979,1.1592,양호
201711,1,107,13477,1447979,1.1592,양호
201712,1,107,13477,1447979,1.1592,양호
201801,1,111,13688,1113069,1.1064,양호
201802,1,111,13688,1113069,1.1064,양호
201803,1,111,13688,1113069,1.1064,양호
201804,1,111,13688,1113069,1.1064,양호
201805,1,111,13688,1113069,1.1064,양호
201806,1,111,13688,1113069,1.1064,양호
201807,1,111,13688,1113069,1.1064,양호
201808,1,111,13688,1113069,1.1064,양호
201809,1,111,13688,1113069,1.1064,양호
201810,1,111,13688,1113069,1.1064,양호
201811,1,111,13688,1113069,1.1064,양호
201812,1,111,13688,1113069,1.1064,양호
201901,1,115,13405,1143487,1.0572,양호
201902,1,115,13405,1143487,1.0572,양호
201903,1,115,13405,1143487,1.0572,양호
201904,1,115,13405,1143487,1.0572,양호
201905,1,115,13405,1143487,1.0572,양호
201906,1,115,13405,1143487,1.0572,양호
201907,1,115,13405,1143487,1.0572,양호
201908,1,115,13405,1143487,1.0572,양호
201909,1,115,13405,1143487,1.0572,양호
201910,1,115,13405,1143487,1.0572,양호
201911,1,115,13405,1143487,1.0572,양호
201912,1,115,13405,1143487,1.0572,양호
202001,1,120,13671,2250634,1.0032,양호
202002,1,120,13671,2250634,1.0032,양호
202003,1,120,13671,2250634,1.0032,양호
202004,1,120,13671,2250634,1.0032,양호
202005,1,120,13671,2250634,1.0032,양호
202006,1,120,13671,2250634,1.0032,양호
202007,1,120,13671,2250634,1.0032,양호
202008,1,120,13671,2250634,1.0032,양호
202009,1,120,13671,2250634,1.0032,양호
202010,1,120,13671,2250634,1.0032,양호
202011,1,120,13671,2250634,1.0032,양호
202012,1,120,13671,2250634,1.0032,양호
202101,1,121,13989,2468263,0.8948,주의
202102,1,121,13989,2468263,0.8948,주의
202103,1,121,13989,2468263,0.8948,주의
202104,1,121,13989,2468263,0.8948,주의
202105,1,121,13989,2468263,0.8948,주의
202106,1,121,13989,2468263,0.8948,주의
202107,1,121,13989,2468263,0.8948,주의
202108,1,121,13989,2468263,0.8948,주의
202109,1,121,13989,2468263,0.8948,주의
202110,1,121,13989,2468263,0.8948,주의
202111,1,121,13989,2468263,0.8948,주의
202112,1,121,13989,2468263,0.8948,주의
202201,1,126,13974,2448712,,
202202,1,126,13974,2448712,,
202203,1,126,13974,2448712,,
202204,1,126,13974,2448712,,
202205,1,126,13974,2448712,,
202206,1,126,13974,2448712,,
202207,1,126,13974,2448712,,
202208,1,126,13974,2448712,,
202209,1,126,13974,2448712,,
202210,1,126,13974,2448712,,
202211,1,126,13974,2448712,,
202212,1,126,13974,2448712,,
202301,1,,14189,2629599,,
202302,1,,14189,2629599,,
202303,1,,14189,2629599,,
202304,1,,14189,2629599,,
202305,1,,14189,2629599,,
202306,1,,14189,2629599,,
202307,1,,14189,2629599,,
202308,1,,14189,2629599,,
202309,1,,14189,2629599,,
202310,1,,14189,2629599,,
202311,1,,14189,2629599,,
202312,1,,14189,2629599,,
202401,1,,14080,4412948,,
202402,1,,14080,4412948,,
200802,2,11,4070,278250,1.430625,양호
200803,2,11,4070,278250,1.430625,양호
200804,2,11,4070,278250,1.430625,양호
200805,2,11,4070,278250,1.430625,양호
200806,2,11,4070,278250,1.430625,양호
200807,2,11,4070,278250,1.430625,양호
200808,2,11,4070,278250,1.430625,양호
200809,2,11,4070,278250,1.430625,양호
200810,2,11,4070,278250,1.430625,양호
200811,2,11,4070,278250,1.430625,양호
200812,2,11,4070,278250,1.430625,양호
200901,2,14,4070,278250,1.321875,양호
200902,2,14,4987,277768,1.321875,양호
200903,2,14,4987,277768,1.321875,양호
200904,2,14,4987,277768,1.321875,양호
200905,2,14,4987,277768,1.321875,양호
200906,2,14,4987,277768,1.321875,양호
200907,2,14,4987,277768,1.321875,양호
200908,2,14,4987,277768,1.321875,양호
200909,2,14,4987,277768,1.321875,양호
200910,2,14,4987,277768,1.321875,양호
200911,2,14,4987,277768,1.321875,양호
200912,2,14,4987,277768,1.321875,양호
201001,2,14,4987,277768,1.235,양호
201002,2,14,4842,472771,1.235,양호
201003,2,14,4842,472771,1.235,양호
201004,2,14,4842,472771,1.235,양호
201005,2,14,4842,472771,1.235,양호
201006,2,14,4842,472771,1.235,양호
201007,2,14,4842,472771,1.235,양호
201008,2,14,4842,472771,1.235,양호
201009,2,14,4842,472771,1.235,양호
201010,2,14,4842,472771,1.235,양호
201011,2,14,4842,472771,1.235,양호
201012,2,14,4842,472771,1.235,양호
201101,2,14,4842,472771,1.161875,양호
201102,2,14,4661,281592,1.161875,양호
201103,2,14,4661,281592,1.161875,양호
201104,2,14,4661,281592,1.161875,양호
201105,2,14,4661,281592,1.161875,양호
201106,2,14,4661,281592,1.161875,양호
201107,2,14,4661,281592,1.161875,양호
201108,2,14,4661,281592,1.161875,양호
201109,2,14,4661,281592,1.161875,양호
201110,2,14,4661,281592,1.161875,양호
201111,2,14,4661,281592,1.161875,양호
201112,2,14,4661,281592,1.161875,양호
201201,2,15,4661,281592,1.0825,양호
201202,2,15,4709,278792,1.0825,양호
201203,2,15,4709,278792,1.0825,양호
201204,2,15,4709,278792,1.0825,양호
201205,2,15,4709,278792,1.0825,양호
201206,2,15,4709,278792,1.0825,양호
201207,2,15,4709,278792,1.0825,양호
201208,2,15,4709,278792,1.0825,양호
201209,2,15,4709,278792,1.0825,양호
201210,2,15,4709,278792,1.0825,양호
201211,2,15,4709,278792,1.0825,양호
201212,2,15,4709,278792,1.0825,양호
201301,2,16,4709,278792,1.003125,양호
201302,2,16,4779,286207,1.003125,양호
201303,2,16,4779,286207,1.003125,양호
201304,2,16,4779,286207,1.003125,양호
201305,2,16,4779,286207,1.003125,양호
201306,2,16,4779,286207,1.003125,양호
201307,2,16,4779,286207,1.003125,양호
201308,2,16,4779,286207,1.003125,양호
201309,2,16,4779,286207,1.003125,양호
201310,2,16,4779,286207,1.003125,양호
201311,2,16,4779,286207,1.003125,양호
201312,2,16,4779,286207,1.003125,양호
201401,2,16,4779,286207,0.941875,주의
201402,2,16,4751,289508,0.941875,주의
201403,2,16,4751,289508,0.941875,주의
201404,2,16,4751,289508,0.941875,주의
201405,2,16,4751,289508,0.941875,주의
201406,2,16,4751,289508,0.941875,주의
201407,2,16,4751,289508,0.941875,주의
201408,2,16,4751,289508,0.941875,주의
201409,2,16,4751,289508,0.941875,주의
201410,2,16,4751,289508,0.941875,주의
201411,2,16,4751,289508,0.941875,주의
201412,2,16,4751,289508,0.941875,주의
201501,2,16,4751,283688,0.895625,주의
201502,2,16,4751,283688,0.895625,주의
201503,2,16,4751,283688,0.895625,주의
201504,2,16,4751,283688,0.895625,주의
201505,2,16,4751,283688,0.895625,주의
201506,2,16,4751,283688,0.895625,주의
201507,2,16,4751,283688,0.895625,주의
201508,2,16,4751,283688,0.895625,주의
201509,2,16,4751,283688,0.895625,주의
201510,2,16,4751,283688,0.895625,주의
201511,2,16,4751,283688,0.895625,주의
201512,2,16,4751,283688,0.895625,주의
201601,2,34,4860,271567,0.855625,주의
201602,2,34,4860,271567,0.855625,주의
201603,2,34,4860,271567,0.855625,주의
201604,2,34,4860,271567,0.855625,주의
201605,2,34,4860,271567,0.855625,주의
201606,2,34,4860,271567,0.855625,주의
201607,2,34,4860,271567,0.855625,주의
201608,2,34,4860,271567,0.855625,주의
201609,2,34,4860,271567,0.855625,주의
201610,2,34,4860,271567,0.855625,주의
201611,2,34,4860,271567,0.855625,주의
201612,2,34,4860,271567,0.855625,주의
201701,2,37,5026,284195,0.80875,주의
201702,2,37,5026,284195,0.80875,주의
201703,2,37,5026,284195,0.80875,주의
201704,2,37,5026,284195,0.80875,주의
201705,2,37,5026,284195,0.80875,주의
201706,2,37,5026,284195,0.80875,주의
201707,2,37,5026,284195,0.80875,주의
201708,2,37,5026,284195,0.80875,주의
201709,2,37,5026,284195,0.80875,주의
201710,2,37,5026,284195,0.80875,주의
201711,2,37,5026,284195,0.80875,주의
201712,2,37,5026,284195,0.80875,주의
201801,2,40,4859,280670,0.755625,주의
201802,2,40,4859,280670,0.755625,주의
201803,2,40,4859,280670,0.755625,주의
201804,2,40,4859,280670,0.755625,주의
201805,2,40,4859,280670,0.755625,주의
201806,2,40,4859,280670,0.755625,주의
201807,2,40,4859,280670,0.755625,주의
201808,2,40,4859,280670,0.755625,주의
201809,2,40,4859,280670,0.755625,주의
201810,2,40,4859,280670,0.755625,주의
201811,2,40,4859,280670,0.755625,주의
201812,2,40,4859,280670,0.755625,주의
201901,2,43,4638,301145,0.705625,주의
201902,2,43,4638,301145,0.705625,주의
201903,2,43,4638,301145,0.705625,주의
201904,2,43,4638,301145,0.705625,주의
201905,2,43,4638,301145,0.705625,주의
201906,2,43,4638,301145,0.705625,주의
201907,2,43,4638,301145,0.705625,주의
201908,2,43,4638,301145,0.705625,주의
201909,2,43,4638,301145,0.705625,주의
201910,2,43,4638,301145,0.705625,주의
201911,2,43,4638,301145,0.705625,주의
201912,2,43,4638,301145,0.705625,주의
202001,2,44,4529,329295,0.653125,주의
202002,2,44,4529,329295,0.653125,주의
202003,2,44,4529,329295,0.653125,주의
202004,2,44,4529,329295,0.653125,주의
202005,2,44,4529,329295,0.653125,주의
202006,2,44,4529,329295,0.653125,주의
202007,2,44,4529,329295,0.653125,주의
202008,2,44,4529,329295,0.653125,주의
202009,2,44,4529,329295,0.653125,주의
202010,2,44,4529,329295,0.653125,주의
202011,2,44,4529,329295,0.653125,주의
202012,2,44,4529,329295,0.653125,주의
202101,2,44,4696,498584,0.5675,주의
202102,2,44,4696,498584,0.5675,주의
202103,2,44,4696,498584,0.5675,주의
202104,2,44,4696,498584,0.5675,주의
202105,2,44,4696,498584,0.5675,주의
202106,2,44,4696,498584,0.5675,주의
202107,2,44,4696,498584,0.5675,주의
202108,2,44,4696,498584,0.5675,주의
202109,2,44,4696,498584,0.5675,주의
202110,2,44,4696,498584,0.5675,주의
202111,2,44,4696,498584,0.5675,주의
202112,2,44,4696,498584,0.5675,주의
202201,2,45,4708,547647,,
202202,2,45,4708,547647,,
202203,2,45,4708,547647,,
202204,2,45,4708,547647,,
202205,2,45,4708,547647,,
202206,2,45,4708,547647,,
202207,2,45,4708,547647,,
202208,2,45,4708,547647,,
202209,2,45,4708,547647,,
202210,2,45,4708,547647,,
202211,2,45,4708,547647,,
202212,2,45,4708,547647,,
202301,2,,4748,577610,,
202302,2,,4748,577610,,
202303,2,,4748,577610,,
202304,2,,4748,577610,,
202305,2,,4748,577610,,
202306,2,,4748,577610,,
202307,2,,4748,577610,,
202308,2,,4748,577610,,
202309,2,,4748,577610,,
202310,2,,4748,577610,,
202311,2,,4748,577610,,
202312,2,,4748,577610,,
202401,2,,4666,671285,,
202402,2,,4666,671285,,
200802,3,5,2844,210288,1.453333333,양호
200803,3,5,2844,210288,1.453333333,양호
200804,3,5,2844,210288,1.453333333,양호
200805,3,5,2844,210288,1.453333333,양호
200806,3,5,2844,210288,1.453333333,양호
200807,3,5,2844,210288,1.453333333,양호
200808,3,5,2844,210288,1.453333333,양호
200809,3,5,2844,210288,1.453333333,양호
200810,3,5,2844,210288,1.453333333,양호
200811,3,5,2844,210288,1.453333333,양호
200812,3,5,2844,210288,1.453333333,양호
200901,3,5,2844,210288,1.343333333,양호
200902,3,5,2978,210841,1.343333333,양호
200903,3,5,2978,210841,1.343333333,양호
200904,3,5,2978,210841,1.343333333,양호
200905,3,5,2978,210841,1.343333333,양호
200906,3,5,2978,210841,1.343333333,양호
200907,3,5,2978,210841,1.343333333,양호
200908,3,5,2978,210841,1.343333333,양호
200909,3,5,2978,210841,1.343333333,양호
200910,3,5,2978,210841,1.343333333,양호
200911,3,5,2978,210841,1.343333333,양호
200912,3,5,2978,210841,1.343333333,양호
201001,3,6,2978,210841,1.258888889,양호
201002,3,6,2907,192982,1.258888889,양호
201003,3,6,2907,192982,1.258888889,양호
201004,3,6,2907,192982,1.258888889,양호
201005,3,6,2907,192982,1.258888889,양호
201006,3,6,2907,192982,1.258888889,양호
201007,3,6,2907,192982,1.258888889,양호
201008,3,6,2907,192982,1.258888889,양호
201009,3,6,2907,192982,1.258888889,양호
201010,3,6,2907,192982,1.258888889,양호
201011,3,6,2907,192982,1.258888889,양호
201012,3,6,2907,192982,1.258888889,양호
201101,3,5,2907,192982,1.184444444,양호
201102,3,5,2908,197700,1.184444444,양호
201103,3,5,2908,197700,1.184444444,양호
201104,3,5,2908,197700,1.184444444,양호
201105,3,5,2908,197700,1.184444444,양호
201106,3,5,2908,197700,1.184444444,양호
201107,3,5,2908,197700,1.184444444,양호
201108,3,5,2908,197700,1.184444444,양호
201109,3,5,2908,197700,1.184444444,양호
201110,3,5,2908,197700,1.184444444,양호
201111,3,5,2908,197700,1.184444444,양호
201112,3,5,2908,197700,1.184444444,양호
201201,3,5,2908,197700,1.106666667,양호
201202,3,5,3041,218087,1.106666667,양호
201203,3,5,3041,218087,1.106666667,양호
201204,3,5,3041,218087,1.106666667,양호
201205,3,5,3041,218087,1.106666667,양호
201206,3,5,3041,218087,1.106666667,양호
201207,3,5,3041,218087,1.106666667,양호
201208,3,5,3041,218087,1.106666667,양호
201209,3,5,3041,218087,1.106666667,양호
201210,3,5,3041,218087,1.106666667,양호
201211,3,5,3041,218087,1.106666667,양호
201212,3,5,3041,218087,1.106666667,양호
201301,3,6,3041,218087,1.026666667,양호
201302,3,6,2929,197809,1.026666667,양호
201303,3,6,2929,197809,1.026666667,양호
201304,3,6,2929,197809,1.026666667,양호
201305,3,6,2929,197809,1.026666667,양호
201306,3,6,2929,197809,1.026666667,양호
201307,3,6,2929,197809,1.026666667,양호
201308,3,6,2929,197809,1.026666667,양호
201309,3,6,2929,197809,1.026666667,양호
201310,3,6,2929,197809,1.026666667,양호
201311,3,6,2929,197809,1.026666667,양호
201312,3,6,2929,197809,1.026666667,양호
201401,3,6,2929,197809,0.953333333,주의
201402,3,6,2978,198209,0.953333333,주의
201403,3,6,2978,198209,0.953333333,주의
201404,3,6,2978,198209,0.953333333,주의
201405,3,6,2978,198209,0.953333333,주의
201406,3,6,2978,198209,0.953333333,주의
201407,3,6,2978,198209,0.953333333,주의
201408,3,6,2978,198209,0.953333333,주의
201409,3,6,2978,198209,0.953333333,주의
201410,3,6,2978,198209,0.953333333,주의
201411,3,6,2978,198209,0.953333333,주의
201412,3,6,2978,198209,0.953333333,주의
201501,3,6,3435,214337,0.897777778,주의
201502,3,6,3435,214337,0.897777778,주의
201503,3,6,3435,214337,0.897777778,주의
201504,3,6,3435,214337,0.897777778,주의
201505,3,6,3435,214337,0.897777778,주의
201506,3,6,3435,214337,0.897777778,주의
201507,3,6,3435,214337,0.897777778,주의
201508,3,6,3435,214337,0.897777778,주의
201509,3,6,3435,214337,0.897777778,주의
201510,3,6,3435,214337,0.897777778,주의
201511,3,6,3435,214337,0.897777778,주의
201512,3,6,3435,214337,0.897777778,주의
201601,3,11,3910,188246,0.858888889,주의
201602,3,11,3910,188246,0.858888889,주의
201603,3,11,3910,188246,0.858888889,주의
201604,3,11,3910,188246,0.858888889,주의
201605,3,11,3910,188246,0.858888889,주의
201606,3,11,3910,188246,0.858888889,주의
201607,3,11,3910,188246,0.858888889,주의
201608,3,11,3910,188246,0.858888889,주의
201609,3,11,3910,188246,0.858888889,주의
201610,3,11,3910,188246,0.858888889,주의
201611,3,11,3910,188246,0.858888889,주의
201612,3,11,3910,188246,0.858888889,주의
201701,3,12,3746,206466,0.817777778,주의
201702,3,12,3746,206466,0.817777778,주의
201703,3,12,3746,206466,0.817777778,주의
201704,3,12,3746,206466,0.817777778,주의
201705,3,12,3746,206466,0.817777778,주의
201706,3,12,3746,206466,0.817777778,주의
201707,3,12,3746,206466,0.817777778,주의
201708,3,12,3746,206466,0.817777778,주의
201709,3,12,3746,206466,0.817777778,주의
201710,3,12,3746,206466,0.817777778,주의
201711,3,12,3746,206466,0.817777778,주의
201712,3,12,3746,206466,0.817777778,주의
201801,3,12,3542,205232,0.774444444,주의
201802,3,12,3542,205232,0.774444444,주의
201803,3,12,3542,205232,0.774444444,주의
201804,3,12,3542,205232,0.774444444,주의
201805,3,12,3542,205232,0.774444444,주의
201806,3,12,3542,205232,0.774444444,주의
201807,3,12,3542,205232,0.774444444,주의
201808,3,12,3542,205232,0.774444444,주의
201809,3,12,3542,205232,0.774444444,주의
201810,3,12,3542,205232,0.774444444,주의
201811,3,12,3542,205232,0.774444444,주의
201812,3,12,3542,205232,0.774444444,주의
201901,3,12,3639,190809,0.73,주의
201902,3,12,3639,190809,0.73,주의
201903,3,12,3639,190809,0.73,주의
201904,3,12,3639,190809,0.73,주의
201905,3,12,3639,190809,0.73,주의
201906,3,12,3639,190809,0.73,주의
201907,3,12,3639,190809,0.73,주의
201908,3,12,3639,190809,0.73,주의
201909,3,12,3639,190809,0.73,주의
201910,3,12,3639,190809,0.73,주의
201911,3,12,3639,190809,0.73,주의
201912,3,12,3639,190809,0.73,주의
202001,3,13,3651,205864,0.677777778,주의
202002,3,13,3651,205864,0.677777778,주의
202003,3,13,3651,205864,0.677777778,주의
202004,3,13,3651,205864,0.677777778,주의
202005,3,13,3651,205864,0.677777778,주의
202006,3,13,3651,205864,0.677777778,주의
202007,3,13,3651,205864,0.677777778,주의
202008,3,13,3651,205864,0.677777778,주의
202009,3,13,3651,205864,0.677777778,주의
202010,3,13,3651,205864,0.677777778,주의
202011,3,13,3651,205864,0.677777778,주의
202012,3,13,3651,205864,0.677777778,주의
202101,3,13,3639,215654,0.587777778,주의
202102,3,13,3639,215654,0.587777778,주의
202103,3,13,3639,215654,0.587777778,주의
202104,3,13,3639,215654,0.587777778,주의
202105,3,13,3639,215654,0.587777778,주의
202106,3,13,3639,215654,0.587777778,주의
202107,3,13,3639,215654,0.587777778,주의
202108,3,13,3639,215654,0.587777778,주의
202109,3,13,3639,215654,0.587777778,주의
202110,3,13,3639,215654,0.587777778,주의
202111,3,13,3639,215654,0.587777778,주의
202112,3,13,3639,215654,0.587777778,주의
202201,3,15,3744,227086,,
202202,3,15,3744,227086,,
202203,3,15,3744,227086,,
202204,3,15,3744,227086,,
202205,3,15,3744,227086,,
202206,3,15,3744,227086,,
202207,3,15,3744,227086,,
202208,3,15,3744,227086,,
202209,3,15,3744,227086,,
202210,3,15,3744,227086,,
202211,3,15,3744,227086,,
202212,3,15,3744,227086,,
202301,3,,3815,229061,,
202302,3,,3815,229061,,
202303,3,,3815,229061,,
202304,3,,3815,229061,,
202305,3,,3815,229061,,
202306,3,,3815,229061,,
202307,3,,3815,229061,,
202308,3,,3815,229061,,
202309,3,,3815,229061,,
202310,3,,3815,229061,,
202311,3,,3815,229061,,
202312,3,,3815,229061,,
202401,3,,3901,247107,,
202402,3,,3901,247107,,
200802,4,15,2791,221177,1.771,안정
200803,4,15,2791,221177,1.771,안정
200804,4,15,2791,221177,1.771,안정
200805,4,15,2791,221177,1.771,안정
200806,4,15,2791,221177,1.771,안정
200807,4,15,2791,221177,1.771,안정
200808,4,15,2791,221177,1.771,안정
200809,4,15,2791,221177,1.771,안정
200810,4,15,2791,221177,1.771,안정
200811,4,15,2791,221177,1.771,안정
200812,4,15,2791,221177,1.771,안정
200901,4,19,2791,221177,1.667,안정
200902,4,19,2778,244256,1.667,안정
200903,4,19,2778,244256,1.667,안정
200904,4,19,2778,244256,1.667,안정
200905,4,19,2778,244256,1.667,안정
200906,4,19,2778,244256,1.667,안정
200907,4,19,2778,244256,1.667,안정
200908,4,19,2778,244256,1.667,안정
200909,4,19,2778,244256,1.667,안정
200910,4,19,2778,244256,1.667,안정
200911,4,19,2778,244256,1.667,안정
200912,4,19,2778,244256,1.667,안정
201001,4,32,2778,244256,1.578,안정
201002,4,32,2766,245741,1.578,안정
201003,4,32,2766,245741,1.578,안정
201004,4,32,2766,245741,1.578,안정
201005,4,32,2766,245741,1.578,안정
201006,4,32,2766,245741,1.578,안정
201007,4,32,2766,245741,1.578,안정
201008,4,32,2766,245741,1.578,안정
201009,4,32,2766,245741,1.578,안정
201010,4,32,2766,245741,1.578,안정
201011,4,32,2766,245741,1.578,안정
201012,4,32,2766,245741,1.578,안정
201101,4,36,2766,245741,1.495,양호
201102,4,36,2678,151822,1.495,양호
201103,4,36,2678,151822,1.495,양호
201104,4,36,2678,151822,1.495,양호
201105,4,36,2678,151822,1.495,양호
201106,4,36,2678,151822,1.495,양호
201107,4,36,2678,151822,1.495,양호
201108,4,36,2678,151822,1.495,양호
201109,4,36,2678,151822,1.495,양호
201110,4,36,2678,151822,1.495,양호
201111,4,36,2678,151822,1.495,양호
201112,4,36,2678,151822,1.495,양호
201201,4,37,2678,151822,1.414,양호
201202,4,37,2652,169908,1.414,양호
201203,4,37,2652,169908,1.414,양호
201204,4,37,2652,169908,1.414,양호
201205,4,37,2652,169908,1.414,양호
201206,4,37,2652,169908,1.414,양호
201207,4,37,2652,169908,1.414,양호
201208,4,37,2652,169908,1.414,양호
201209,4,37,2652,169908,1.414,양호
201210,4,37,2652,169908,1.414,양호
201211,4,37,2652,169908,1.414,양호
201212,4,37,2652,169908,1.414,양호
201301,4,38,2652,169908,1.333,양호
201302,4,38,2684,151408,1.333,양호
201303,4,38,2684,151408,1.333,양호
201304,4,38,2684,151408,1.333,양호
201305,4,38,2684,151408,1.333,양호
201306,4,38,2684,151408,1.333,양호
201307,4,38,2684,151408,1.333,양호
201308,4,38,2684,151408,1.333,양호
201309,4,38,2684,151408,1.333,양호
201310,4,38,2684,151408,1.333,양호
201311,4,38,2684,151408,1.333,양호
201312,4,38,2684,151408,1.333,양호
201401,4,39,2684,151408,1.262,양호
201402,4,39,2879,183450,1.262,양호
201403,4,39,2879,183450,1.262,양호
201404,4,39,2879,183450,1.262,양호
201405,4,39,2879,183450,1.262,양호
201406,4,39,2879,183450,1.262,양호
201407,4,39,2879,183450,1.262,양호
201408,4,39,2879,183450,1.262,양호
201409,4,39,2879,183450,1.262,양호
201410,4,39,2879,183450,1.262,양호
201411,4,39,2879,183450,1.262,양호
201412,4,39,2879,183450,1.262,양호
201501,4,41,2853,162669,1.193,양호
201502,4,41,2853,162669,1.193,양호
201503,4,41,2853,162669,1.193,양호
201504,4,41,2853,162669,1.193,양호
201505,4,41,2853,162669,1.193,양호
201506,4,41,2853,162669,1.193,양호
201507,4,41,2853,162669,1.193,양호
201508,4,41,2853,162669,1.193,양호
201509,4,41,2853,162669,1.193,양호
201510,4,41,2853,162669,1.193,양호
201511,4,41,2853,162669,1.193,양호
201512,4,41,2853,162669,1.193,양호
201601,4,58,2924,199116,1.138,양호
201602,4,58,2924,199116,1.138,양호
201603,4,58,2924,199116,1.138,양호
201604,4,58,2924,199116,1.138,양호
201605,4,58,2924,199116,1.138,양호
