행정구역별(1),시점,고령인구비율<br>(A÷B×100) (%),65세이상인구<br>(A) (명),전체인구<br>(B) (명)
서울특별시,2008.02,8.4,857358,10212056
서울특별시,2008.03,8.4,861994,10206136
서울특별시,2008.04,8.5,865240,10206862
서울특별시,2008.05,8.5,867872,10204867
서울특별시,2008.06,8.5,869676,10196863
서울특별시,2008.07,8.6,871860,10196644
서울특별시,2008.08,8.6,875363,10197320
서울특별시,2008.09,8.6,879347,10198705
서울특별시,2008.1,8.7,882520,10200440
서울특별시,2008.11,8.7,885966,10199174
서울특별시,2008.12,8.7,890052,10200827
서울특별시,2009.01,8.8,895941,10207304
서울특별시,2009.02,8.8,900557,10221170
서울특별시,2009.03,8.9,905529,10225908
서울특별시,2009.04,8.9,910624,10218707
서울특별시,2009.05,8.9,914513,10222778
서울특별시,2009.06,9,917112,10226685
서울특별시,2009.07,9,919780,10229471
서울특별시,2009.08,9,923511,10230476
서울특별시,2009.09,9.1,927560,10228160
서울특별시,2009.1,9.1,930874,10224788
서울특별시,2009.11,9.1,932969,10217035
서울특별시,2009.12,9.2,935757,10208302
서울특별시,2010.01,9.2,940994,10213153
서울특별시,2010.02,9.3,945339,10214085
서울특별시,2010.03,9.3,949680,10208670
서울특별시,2010.04,9.3,953616,10203549
서울특별시,2010.05,9.4,957551,10197997
서울특별시,2010.06,9.4,960384,10194327
서울특별시,2010.07,9.5,963944,10191949
서울특별시,2010.08,9.5,966907,10189598
서울특별시,2010.09,9.5,969055,10186556
서울특별시,2010.1,9.7,1000109,10328915
서울특별시,2010.11,9.7,1001391,10319500
서울특별시,2010.12,9.7,1002770,10312545
서울특별시,2011.01,9.8,1005863,10312835
서울특별시,2011.02,9.8,1009226,10314245
서울특별시,2011.03,9.8,1013180,10307783
서울특별시,2011.04,9.9,1015641,10301829
서울특별시,2011.05,9.9,1018529,10295643
서울특별시,2011.06,9.9,1020473,10288284
서울특별시,2011.07,10,1024274,10282472
서울특별시,2011.08,10,1028757,10277507
서울특별시,2011.09,10.1,1033344,10271880
서울특별시,2011.1,10.1,1037532,10266174
서울특별시,2011.11,10.1,1040696,10257741
서울특별시,2011.12,10.2,1044750,10249679
서울특별시,2012.01,10.3,1051592,10250134
서울특별시,2012.02,10.3,1059840,10251297
서울특별시,2012.03,10.4,1065727,10245782
서울특별시,2012.04,10.4,1069747,10241387
서울특별시,2012.05,10.5,1074397,10237054
서울특별시,2012.06,10.5,1078098,10232281
서울특별시,2012.07,10.6,1082567,10227761
서울특별시,2012.08,10.6,1087409,10223243
서울특별시,2012.09,10.7,1092672,10219334
서울특별시,2012.1,10.7,1097180,10212445
서울특별시,2012.11,10.8,1100832,10205843
서울특별시,2012.12,10.8,1105583,10195318
서울특별시,2013.01,10.9,1112074,10195064
서울특별시,2013.02,11,1118125,10196434
서울특별시,2013.03,11,1124282,10192057
서울특별시,2013.04,11.1,1128012,10185955
서울특별시,2013.05,11.1,1132280,10181807
서울특별시,2013.06,11.2,1135929,10176560
서울특별시,2013.07,11.2,1139987,10172002
서울특별시,2013.08,11.3,1144831,10168997
서울특별시,2013.09,11.3,1149455,10166691
서울특별시,2013.1,11.3,1153045,10162099
서울특별시,2013.11,11.4,1157003,10154180
서울특별시,2013.12,11.5,1161708,10143645
서울특별시,2014.01,11.5,1167971,10143164
서울특별시,2014.02,11.6,1173044,10144173
서울특별시,2014.03,11.6,1178004,10141727
서울특별시,2014.04,11.7,1181329,10137313
서울특별시,2014.05,11.7,1185221,10133734
서울특별시,2014.06,11.7,1188361,10129223
서울특별시,2014.07,11.8,1194587,10125912
서울특별시,2014.08,11.9,1200034,10124243
서울특별시,2014.09,11.9,1204968,10122661
서울특별시,2014.1,11.9,1208987,10117909
서울특별시,2014.11,12,1212577,10112156
서울특별시,2014.12,12,1216529,10103233
서울특별시,2015.01,12.1,1223221,10104515
서울특별시,2015.02,12.2,1228647,10105206
서울특별시,2015.03,12.2,1233528,10100987
서울특별시,2015.04,12.3,1237181,10094889
서울특별시,2015.05,12.3,1241410,10088393
서울특별시,2015.06,12.3,1243829,10078850
서울특별시,2015.07,12.4,1247714,10071654
서울특별시,2015.08,12.4,1250634,10063197
서울특별시,2015.09,12.5,1253588,10055027
서울특별시,2015.1,12.5,1256754,10045027
서울특별시,2015.11,12.6,1259607,10035597
서울특별시,2015.12,12.6,1262436,10022181
서울특별시,2016.01,12.7,1267890,10018537
서울특별시,2016.02,12.7,1271408,10014261
서울특별시,2016.03,12.7,1274296,10009588
서울특별시,2016.04,12.8,1276417,10002979
서울특별시,2016.05,12.8,1278827,9995784
서울특별시,2016.06,12.8,1280784,9989795
서울특별시,2016.07,12.9,1283613,9981673
서울특별시,2016.08,12.9,1285551,9971111
서울특별시,2016.09,12.9,1288162,9964291
서울특별시,2016.1,13,1290645,9954791
서울특별시,2016.11,13,1292719,9943333
서울특별시,2016.12,13,1295899,9930616
서울특별시,2017.01,13.1,1303079,9930478
서울특별시,2017.02,13.2,1309452,9931412
서울특별시,2017.03,13.3,1315717,9926968
서울특별시,2017.04,13.3,1320663,9922745
서울특별시,2017.05,13.4,1329316,9919016
서울특별시,2017.06,13.5,1333704,9914381
서울특별시,2017.07,13.5,1338916,9908612
서울특별시,2017.08,13.6,1343787,9902072
서울특별시,2017.09,13.6,1348123,9891448
서울특별시,2017.1,13.7,1352694,9882810
서울특별시,2017.11,13.7,1355815,9870167
서울특별시,2017.12,13.8,1359901,9857426
서울특별시,2018.01,13.9,1365618,9851767
서울특별시,2018.02,13.9,1370496,9845336
서울특별시,2018.03,14,1376261,9838892
서울특별시,2018.04,14,1379718,9830452
서울특별시,2018.05,14.1,1384319,9820971
서울특별시,2018.06,14.1,1387631,9814049
서울특별시,2018.07,14.2,1391178,9806538
서울특별시,2018.08,14.2,1394933,9799075
서울특별시,2018.09,14.3,1399494,9793003
서울특별시,2018.1,14.3,1403079,9784112
서울특별시,2018.11,14.4,1406159,9774088
서울특별시,2018.12,14.4,1410297,9765623
서울특별시,2019.01,14.5,1416167,9766288
서울특별시,2019.02,14.6,1421956,9770638
서울특별시,2019.03,14.6,1429163,9770216
서울특별시,2019.04,14.7,1433709,9766886
서울특별시,2019.05,14.7,1439124,9762062
서울특별시,2019.06,14.8,1444763,9757144
서울특별시,2019.07,14.9,1450074,9751415
서울특별시,2019.08,14.9,1455687,9744888
서울특별시,2019.09,15,1461460,9740398
서울특별시,2019.1,15.1,1467259,9736289
서울특별시,2019.11,15.1,1473036,9732577
서울특별시,2019.12,15.2,1478664,9729107
서울특별시,2020.01,15.3,1488747,9733509
서울특별시,2020.02,15.4,1497449,9736962
서울특별시,2020.03,15.5,1510460,9733655
서울특별시,2020.04,15.6,1516443,9726787
서울특별시,2020.05,15.7,1522550,9724496
서울특별시,2020.06,15.7,1527341,9720846
서울특별시,2020.07,15.8,1532693,9715429
서울특별시,2020.08,15.9,1539075,9708247
서울특별시,2020.09,15.9,1544944,9699232
서울특별시,2020.1,16,1550782,9689159
서울특별시,2020.11,16.1,1555798,9679771
서울특별시,2020.12,16.1,1561139,9668465
서울특별시,2021.01,16.2,1569328,9657969
서울특별시,2021.02,16.3,1575728,9648606
서울특별시,2021.03,16.2,1559400,9598484
서울특별시,2021.04,16.3,1563588,9588711
서울특별시,2021.05,16.4,1565689,9575355
서울특별시,2021.06,16.4,1568769,9565990
서울특별시,2021.07,16.5,1573286,9558153
서울특별시,2021.08,16.5,1578787,9550227
서울특별시,2021.09,16.6,1584249,9542256
서울특별시,2021.1,16.7,1589972,9532428
서울특별시,2021.11,16.7,1593931,9520880
서울특별시,2021.12,16.8,1597447,9509458
서울특별시,2022.01,16.9,1605763,9505926
서울특별시,2022.02,17,1612600,9508451
서울특별시,2022.03,17,1619507,9506778
서울특별시,2022.04,17.1,1622759,9500480
서울특별시,2022.05,17.1,1627835,9496887
서울특별시,2022.06,17.2,1632410,9494807
서울특별시,2022.07,17.3,1637951,9493211
서울특별시,2022.08,17.4,1646503,9488454
서울특별시,2022.09,17.4,1641023,9450768
서울특별시,2022.1,17.4,1647613,9443722
서울특별시,2022.11,17.5,1652704,9436836
서울특별시,2022.12,17.6,1658207,9428372
서울특별시,2023.01,17.7,1665804,9424873
서울특별시,2023.02,17.7,1672316,9427583
서울특별시,2023.03,17.8,1680154,9426404
서울특별시,2023.04,17.9,1685868,9422710
서울특별시,2023.05,18,1691311,9418885
서울특별시,2023.06,18,1695486,9414093
서울특별시,2023.07,18.1,1700928,9411260
서울특별시,2023.08,18.2,1708567,9409466
서울특별시,2023.09,18.2,1715409,9407540
서울특별시,2023.1,18.3,1721930,9400249
서울특별시,2023.11,18.4,1727082,9390925
서울특별시,2023.12,18.5,1733580,9386034
서울특별시,2024.01,18.6,1741592,9384325
서울특별시,2024.02,18.6,1748800,9386705
서울특별시,2024.03,18.7,1757310,9384739
서울특별시,2024.04,18.8,1762839,9378269
부산광역시,2008.01,9.7,347872,3587154
부산광역시,2008.02,9.8,350723,3585593
부산광역시,2008.03,9.9,352723,3580784
부산광역시,2008.04,9.9,354264,3579486
부산광역시,2008.05,9.9,355493,3577179
부산광역시,2008.06,10,356263,3573520
부산광역시,2008.07,10,357326,3572177
부산광역시,2008.08,10,358817,3571113
부산광역시,2008.09,10.1,360153,3570292
부산광역시,2008.1,10.1,361307,3568314
부산광역시,2008.11,10.2,362532,3566639
부산광역시,2008.12,10.2,363639,3564577
부산광역시,2009.01,10.3,365388,3562642
부산광역시,2009.02,10.3,367038,3562040
부산광역시,2009.03,10.4,368785,3560925
부산광역시,2009.04,10.4,370526,3555949
부산광역시,2009.05,10.5,372104,3554770
부산광역시,2009.06,10.5,373110,3553483
부산광역시,2009.07,10.5,374264,3551777
부산광역시,2009.08,10.6,375809,3550445
부산광역시,2009.09,10.6,377793,3549442
부산광역시,2009.1,10.7,379406,3548189
부산광역시,2009.11,10.7,380613,3546127
부산광역시,2009.12,10.8,381771,3543030
부산광역시,2010.01,10.8,383562,3542631
부산광역시,2010.02,10.9,385203,3541701
부산광역시,2010.03,10.9,386887,3539345
부산광역시,2010.04,11,388297,3537482
부산광역시,2010.05,11,389778,3535620
부산광역시,2010.06,11.1,390863,3534822
부산광역시,2010.07,11.1,392138,3534094
부산광역시,2010.08,11.1,393170,3532906
부산광역시,2010.09,11.1,393601,3532335
부산광역시,2010.1,11.2,401493,3572497
부산광역시,2010.11,11.2,401429,3570381
부산광역시,2010.12,11.3,401784,3567910
부산광역시,2011.01,11.3,402639,3566560
부산광역시,2011.02,11.3,403719,3566480
부산광역시,2011.03,11.4,405527,3564873
부산광역시,2011.04,11.4,406387,3563042
부산광역시,2011.05,11.4,407690,3562985
부산광역시,2011.06,11.5,408438,3563295
부산광역시,2011.07,11.5,409751,3560813
부산광역시,2011.08,11.6,411537,3558372
부산광역시,2011.09,11.6,413461,3556565
부산광역시,2011.1,11.7,415114,3554635
부산광역시,2011.11,11.7,416543,3553997
부산광역시,2011.12,11.8,418043,3550963
부산광역시,2012.01,11.8,420322,3549501
부산광역시,2012.02,11.9,423194,3548640
부산광역시,2012.03,12,425577,3547141
부산광역시,2012.04,12.1,427474,3545806
부산광역시,2012.05,12.1,429161,3543688
부산광역시,2012.06,12.2,430567,3542239
부산광역시,2012.07,12.2,432148,3542218
부산광역시,2012.08,12.3,434118,3541431
부산광역시,2012.09,12.3,436340,3540802
부산광역시,2012.1,12.4,438395,3540098
부산광역시,2012.11,12.4,439929,3539273
부산광역시,2012.12,12.5,442199,3538484
부산광역시,2013.01,12.6,444830,3538191
부산광역시,2013.02,12.6,447315,3539455
부산광역시,2013.03,12.7,449799,3538285
부산광역시,2013.04,12.8,451745,3537758
부산광역시,2013.05,12.8,453725,3536426
부산광역시,2013.06,12.9,455245,3534500
부산광역시,2013.07,12.9,457119,3532994
부산광역시,2013.08,13,459446,3531796
부산광역시,2013.09,13.1,461524,3531643
부산광역시,2013.1,13.1,463501,3530579
부산광역시,2013.11,13.2,465316,3529884
부산광역시,2013.12,13.3,467416,3527635
부산광역시,2014.01,13.3,470039,3526648
부산광역시,2014.02,13.4,472483,3527439
부산광역시,2014.03,13.5,474856,3525512
부산광역시,2014.04,13.5,476504,3523386
부산광역시,2014.05,13.6,478323,3521473
부산광역시,2014.06,13.6,479606,3521210
부산광역시,2014.07,13.7,482017,3520288
부산광역시,2014.08,13.8,484328,3520287
부산광역시,2014.09,13.8,486432,3520732
부산광역시,2014.1,13.9,488892,3525913
부산광역시,2014.11,13.9,490484,3522643
부산광역시,2014.12,14,492116,3519401
부산광역시,2015.01,14.1,494664,3517898
부산광역시,2015.02,14.1,496936,3517939
부산광역시,2015.03,14.2,499184,3515839
부산광역시,2015.04,14.3,501205,3515439
부산광역시,2015.05,14.3,503364,3515806
부산광역시,2015.06,14.4,505062,3517491
부산광역시,2015.07,14.4,507049,3518955
부산광역시,2015.08,14.5,508358,3517907
부산광역시,2015.09,14.5,509816,3516704
부산광역시,2015.1,14.5,511343,3515689
부산광역시,2015.11,14.6,512857,3514842
부산광역시,2015.12,14.6,514630,3513777
부산광역시,2016.01,14.7,516788,3513361
부산광역시,2016.02,14.8,518638,3513192
부산광역시,2016.03,14.8,521084,3512444
부산광역시,2016.04,14.9,522683,3511974
부산광역시,2016.05,14.9,524299,3510833
부산광역시,2016.06,15,525361,3509462
부산광역시,2016.07,15,526895,3508095
부산광역시,2016.08,15.1,528565,3507205
부산광역시,2016.09,15.1,530363,3505821
부산광역시,2016.1,15.2,532277,3503789
부산광역시,2016.11,15.2,533821,3501671
부산광역시,2016.12,15.3,536064,3498529
부산광역시,2017.01,15.4,539173,3496779
부산광역시,2017.02,15.5,541937,3495478
부산광역시,2017.03,15.6,544983,3493041
부산광역시,2017.04,15.7,547183,3491282
부산광역시,2017.05,15.8,550566,3489212
부산광역시,2017.06,15.8,552055,3486570
부산광역시,2017.07,15.9,554328,3484836
부산광역시,2017.08,16,556837,3484183
부산광역시,2017.09,16.1,559230,3482804
부산광역시,2017.1,16.1,561560,3478109
부산광역시,2017.11,16.2,563344,3474534
부산광역시,2017.12,16.3,565527,3470653
부산광역시,2018.01,16.4,567643,3467055
부산광역시,2018.02,16.4,569967,3465407
부산광역시,2018.03,16.5,573015,3463103
부산광역시,2018.04,16.6,574889,3460707
부산광역시,2018.05,16.7,576949,3458134
부산광역시,2018.06,16.7,578332,3455611
부산광역시,2018.07,16.8,579964,3453198
부산광역시,2018.08,16.9,581783,3451049
부산광역시,2018.09,16.9,583942,3449593
부산광역시,2018.1,17,585644,3446856
부산광역시,2018.11,17.1,587495,3444540
부산광역시,2018.12,17.1,589961,3441453
부산광역시,2019.01,17.2,592362,3438259
부산광역시,2019.02,17.3,594861,3436230
부산광역시,2019.03,17.4,597928,3434091
부산광역시,2019.04,17.5,599782,3431750
부산광역시,2019.05,17.6,602304,3429595
부산광역시,2019.06,17.6,604648,3427632
부산광역시,2019.07,17.7,607153,3425317
부산광역시,2019.08,17.8,609851,3423209
부산광역시,2019.09,17.9,612505,3421502
부산광역시,2019.1,18,615051,3418871
부산광역시,2019.11,18.1,617395,3416721
부산광역시,2019.12,18.2,620123,3413841
부산광역시,2020.01,18.3,623910,3411819
부산광역시,2020.02,18.4,627817,3410925
부산광역시,2020.03,18.6,633548,3409932
부산광역시,2020.04,18.7,636562,3408347
부산광역시,2020.05,18.8,639421,3406942
부산광역시,2020.06,18.8,641387,3404423
부산광역시,2020.07,18.9,643652,3402776
부산광역시,2020.08,19,646537,3401072
부산광역시,2020.09,19.1,649546,3399749
부산광역시,2020.1,19.2,652327,3397598
부산광역시,2020.11,19.3,654927,3395514
부산광역시,2020.12,19.4,657711,3391946
부산광역시,2021.01,19.5,661115,3389388
부산광역시,2021.02,19.6,663825,3387761
부산광역시,2021.03,19.6,660756,3372399
부산광역시,2021.04,19.7,663053,3369704
부산광역시,2021.05,19.8,665356,3367334
부산광역시,2021.06,19.8,666644,3364358
부산광역시,2021.07,19.9,668806,3361781
부산광역시,2021.08,20,671625,3359527
부산광역시,2021.09,20.1,674420,3358763
부산광역시,2021.1,20.2,677214,3356311
부산광역시,2021.11,20.3,679367,3353627
부산광역시,2021.12,20.4,681885,3350380
부산광역시,2022.01,20.5,685548,3348874
부산광역시,2022.02,20.6,688772,3347396
부산광역시,2022.03,20.7,691489,3343504
부산광역시,2022.04,20.8,693185,3340214
부산광역시,2022.05,20.8,695347,3338167
부산광역시,2022.06,20.9,697279,3336737
부산광역시,2022.07,21,699677,3334595
부산광역시,2022.08,21.1,703186,3331444
부산광역시,2022.09,21.2,703792,3323826
부산광역시,2022.1,21.3,707075,3322286
부산광역시,2022.11,21.4,709761,3320276
부산광역시,2022.12,21.5,712412,3317812
부산광역시,2023.01,21.6,715541,3316107
부산광역시,2023.02,21.7,718419,3315516
부산광역시,2023.03,21.8,721786,3313539
부산광역시,2023.04,21.9,724351,3311402
부산광역시,2023.05,22,726843,3309261
부산광역시,2023.06,22,728511,3306993
부산광역시,2023.07,22.1,730676,3305052
부산광역시,2023.08,22.2,733496,3302740
부산광역시,2023.09,22.3,736527,3300836
부산광역시,2023.1,22.4,739632,3298213
부산광역시,2023.11,22.5,742125,3295496
부산광역시,2023.12,22.6,745199,3293362
부산광역시,2024.01,22.7,748349,3290964
부산광역시,2024.02,22.8,751329,3289401
부산광역시,2024.03,23,755240,3287292
부산광역시,2024.04,23.1,757781,3284947
대구광역시,2008.01,8.9,222600,2494690
대구광역시,2008.02,9,224390,2495863
대구광역시,2008.03,9,225570,2492589
대구광역시,2008.04,9.1,226399,2492844
대구광역시,2008.05,9.1,227147,2492893
대구광역시,2008.06,9.1,227789,2491589
대구광역시,2008.07,9.2,228395,2492048
대구광역시,2008.08,9.2,229269,2492697
대구광역시,2008.09,9.2,230270,2493335
대구광역시,2008.1,9.3,230902,2493479
대구광역시,2008.11,9.3,231692,2494041
대구광역시,2008.12,9.3,232499,2492724
대구광역시,2009.01,9.4,233830,2493192
대구광역시,2009.02,9.4,234989,2494446
대구광역시,2009.03,9.5,236216,2494030
대구광역시,2009.04,9.5,237660,2491901
대구광역시,2009.05,9.6,238461,2491566
대구광역시,2009.06,9.6,238792,2491478
대구광역시,2009.07,9.6,239230,2491579
대구광역시,2009.08,9.6,239904,2491856
대구광역시,2009.09,9.7,240828,2492401
대구광역시,2009.1,9.7,241458,2492960
대구광역시,2009.11,9.7,241889,2492917
대구광역시,2009.12,9.7,242364,2489781
대구광역시,2010.01,9.8,243391,2491683
대구광역시,2010.02,9.8,244390,2492118
대구광역시,2010.03,9.9,245420,2490791
대구광역시,2010.04,9.9,246120,2489935
대구광역시,2010.05,9.9,246971,2489585
대구광역시,2010.06,9.9,247625,2490724
대구광역시,2010.07,10,248166,2490870
대구광역시,2010.08,10,248750,2491206
대구광역시,2010.09,10,249005,2492042
대구광역시,2010.1,10,251963,2512923
대구광역시,2010.11,10,251940,2512684
대구광역시,2010.12,10,252084,2511676
대구광역시,2011.01,10,252418,2512071
대구광역시,2011.02,10.1,252955,2512321
대구광역시,2011.03,10.1,253727,2511231
대구광역시,2011.04,10.1,254106,2510773
대구광역시,2011.05,10.1,254606,2510644
대구광역시,2011.06,10.2,254947,2510243
대구광역시,2011.07,10.2,255680,2509833
대구광역시,2011.08,10.2,256801,2510079
대구광역시,2011.09,10.3,257760,2509609
대구광역시,2011.1,10.3,258410,2509297
대구광역시,2011.11,10.3,259072,2508935
대구광역시,2011.12,10.4,260038,2507271
대구광역시,2012.01,10.4,261483,2508370
대구광역시,2012.02,10.5,263272,2508563
대구광역시,2012.03,10.6,264751,2507586
대구광역시,2012.04,10.6,265951,2507310
대구광역시,2012.05,10.6,266950,2507022
대구광역시,2012.06,10.7,267785,2506977
대구광역시,2012.07,10.7,268656,2506969
대구광역시,2012.08,10.8,269719,2507715
대구광역시,2012.09,10.8,270924,2507791
대구광역시,2012.1,10.8,272064,2507571
대구광역시,2012.11,10.9,272855,2507910
대구광역시,2012.12,10.9,274152,2505644
대구광역시,2013.01,11,275827,2504945
대구광역시,2013.02,11.1,277244,2505040
대구광역시,2013.03,11.1,279070,2504623
대구광역시,2013.04,11.2,280197,2504888
대구광역시,2013.05,11.2,281261,2505083
대구광역시,2013.06,11.3,282046,2503728
대구광역시,2013.07,11.3,283104,2503604
대구광역시,2013.08,11.4,284256,2503400
대구광역시,2013.09,11.4,285509,2503679
대구광역시,2013.1,11.4,286622,2503648
대구광역시,2013.11,11.5,287699,2503283
대구광역시,2013.12,11.6,289246,2501588
대구광역시,2014.01,11.6,290944,2501823
대구광역시,2014.02,11.7,292446,2500778
대구광역시,2014.03,11.8,294124,2500874
대구광역시,2014.04,11.8,295210,2499880
대구광역시,2014.05,11.9,296126,2498632
대구광역시,2014.06,11.9,296982,2498450
대구광역시,2014.07,11.9,298318,2497705
대구광역시,2014.08,12,299585,2496596
대구광역시,2014.09,12.1,300542,2491269
대구광역시,2014.1,12.1,301568,2492994
대구광역시,2014.11,12.1,302441,2493857
대구광역시,2014.12,12.2,303537,2493264
대구광역시,2015.01,12.2,305141,2492658
대구광역시,2015.02,12.3,306473,2492583
대구광역시,2015.03,12.3,307747,2491897
대구광역시,2015.04,12.4,308746,2491545
대구광역시,2015.05,12.4,309915,2491867
대구광역시,2015.06,12.5,310795,2491137
대구광역시,2015.07,12.5,311896,2490799
대구광역시,2015.08,12.6,312692,2490621
대구광역시,2015.09,12.6,313512,2490584
대구광역시,2015.1,12.6,314377,2489847
대구광역시,2015.11,12.7,315139,2489339
대구광역시,2015.12,12.7,316122,2487829
대구광역시,2016.01,12.8,317644,2487823
대구광역시,2016.02,12.8,318779,2486589
대구광역시,2016.03,12.9,319966,2486059
대구광역시,2016.04,12.9,320682,2485663
대구광역시,2016.05,12.9,321621,2485134
대구광역시,2016.06,13,322266,2484864
대구광역시,2016.07,13,323127,2484856
대구광역시,2016.08,13,324132,2485537
대구광역시,2016.09,13.1,325318,2485692
대구광역시,2016.1,13.1,326569,2485484
대구광역시,2016.11,13.2,327498,2485535
대구광역시,2016.12,13.2,328901,2484557
대구광역시,2017.01,13.3,330990,2484688
대구광역시,2017.02,13.4,333016,2484578
대구광역시,2017.03,13.5,335133,2483488
대구광역시,2017.04,13.5,336438,2483105
대구광역시,2017.05,13.6,338411,2482476
대구광역시,2017.06,13.7,339605,2481985
대구광역시,2017.07,13.7,340900,2481489
대구광역시,2017.08,13.8,342250,2479887
대구광역시,2017.09,13.9,343519,2478236
대구광역시,2017.1,13.9,344824,2477186
대구광역시,2017.11,14,345942,2476557
대구광역시,2017.12,14,347459,2475231
대구광역시,2018.01,14.1,349175,2474309
대구광역시,2018.02,14.2,350638,2473466
대구광역시,2018.03,14.3,352802,2472175
대구광역시,2018.04,14.3,354180,2471136
대구광역시,2018.05,14.4,355651,2469936
대구광역시,2018.06,14.4,356657,2469617
대구광역시,2018.07,14.5,357556,2468824
대구광역시,2018.08,14.5,358583,2467385
대구광역시,2018.09,14.6,359661,2466454
대구광역시,2018.1,14.6,360772,2465145
대구광역시,2018.11,14.7,361654,2464002
대구광역시,2018.12,14.7,362934,2461769
대구광역시,2019.01,14.8,364537,2460382
대구광역시,2019.02,14.9,366000,2458138
대구광역시,2019.03,15,367661,2455829
대구광역시,2019.04,15,368800,2454154
대구광역시,2019.05,15.1,370113,2452291
대구광역시,2019.06,15.2,371386,2450478
대구광역시,2019.07,15.2,372529,2448666
대구광역시,2019.08,15.3,373841,2446745
대구광역시,2019.09,15.3,375292,2445270
대구광역시,2019.1,15.4,376669,2443528
대구광역시,2019.11,15.5,377926,2441581
대구광역시,2019.12,15.6,379277,2438031
대구광역시,2020.01,15.7,381786,2436488
대구광역시,2020.02,15.8,383965,2432883
대구광역시,2020.03,15.9,387318,2433568
대구광역시,2020.04,16,388845,2431523
대구광역시,2020.05,16.1,390430,2429059
대구광역시,2020.06,16.1,391613,2427954
대구광역시,2020.07,16.2,393159,2428022
대구광역시,2020.08,16.3,394861,2428228
대구광역시,2020.09,16.3,396395,2426849
대구광역시,2020.1,16.4,397802,2424171
대구광역시,2020.11,16.5,399111,2421859
대구광역시,2020.12,16.6,400494,2418346
대구광역시,2021.01,16.7,402487,2415813
대구광역시,2021.02,16.8,404371,2413191
대구광역시,2021.03,16.9,406101,2408875
대구광역시,2021.04,16.9,407397,2406296
대구광역시,2021.05,17,408567,2402940
대구광역시,2021.06,17,408235,2397646
대구광역시,2021.07,17.1,409450,2395749
대구광역시,2021.08,17.2,410960,2393626
대구광역시,2021.09,17.2,412611,2392787
대구광역시,2021.1,17.3,414427,2390721
대구광역시,2021.11,17.4,415553,2388230
대구광역시,2021.12,17.5,417060,2385412
대구광역시,2022.01,17.6,419566,2383858
대구광역시,2022.02,17.7,421390,2381095
대구광역시,2022.03,17.8,423030,2380494
대구광역시,2022.04,17.8,423800,2378573
대구광역시,2022.05,17.9,425089,2376676
대구광역시,2022.06,17.9,426303,2375306
대구광역시,2022.07,18,427728,2374120
대구광역시,2022.08,18.1,429979,2371936
대구광역시,2022.09,18.2,430676,2367735
대구광역시,2022.1,18.3,432626,2366852
대구광역시,2022.11,18.3,434069,2365619
대구광역시,2022.12,18.4,435698,2363691
대구광역시,2023.01,18.5,437542,2362880
대구광역시,2023.02,18.6,439162,2360662
대구광역시,2023.03,18.7,440984,2358988
대구광역시,2023.04,18.8,442403,2357881
대구광역시,2023.05,18.8,443872,2357032
대구광역시,2023.06,18.9,445093,2356416
대구광역시,2023.07,19.2,456573,2379086
대구광역시,2023.08,19.3,458385,2378464
대구광역시,2023.09,19.4,460355,2377801
대구광역시,2023.1,19.5,462444,2376978
대구광역시,2023.11,19.5,464186,2376044
대구광역시,2023.12,19.6,466338,2374960
대구광역시,2024.01,19.7,468487,2373844
대구광역시,2024.02,19.8,470516,2372008
대구광역시,2024.03,20,473239,2369962
대구광역시,2024.04,20.1,475318,2368670
인천광역시,2008.01,7.7,206237,2668424
인천광역시,2008.02,7.8,207624,2672234
인천광역시,2008.03,7.8,208633,2674242
인천광역시,2008.04,7.8,209565,2678797
인천광역시,2008.05,7.8,210451,2681953
인천광역시,2008.06,7.9,211158,2684524
인천광역시,2008.07,7.9,212344,2687508
인천광역시,2008.08,7.9,213153,2688542
인천광역시,2008.09,8,213971,2689531
인천광역시,2008.1,8,214616,2689737
인천광역시,2008.11,8,215259,2690513
인천광역시,2008.12,8,215860,2692696
인천광역시,2009.01,8.1,216848,2693123
인천광역시,2009.02,8.1,217669,2693408
인천광역시,2009.03,8.1,218703,2694708
인천광역시,2009.04,8.2,219829,2693722
인천광역시,2009.05,8.2,220672,2695783
인천광역시,2009.06,8.2,221208,2697339
인천광역시,2009.07,8.2,221798,2699001
인천광역시,2009.08,8.2,222693,2700791
인천광역시,2009.09,8.3,223683,2703325
인천광역시,2009.1,8.3,224466,2706114
인천광역시,2009.11,8.3,225061,2708884
인천광역시,2009.12,8.3,225683,2710579
인천광역시,2010.01,8.4,226690,2714309
인천광역시,2010.02,8.4,227653,2716783
인천광역시,2010.03,8.4,228600,2718704
인천광역시,2010.04,8.4,229575,2720738
인천광역시,2010.05,8.5,230642,2722708
인천광역시,2010.06,8.5,231481,2724315
인천광역시,2010.07,8.5,232308,2725973
인천광역시,2010.08,8.5,233103,2727366
인천광역시,2010.09,8.6,233605,2728709
인천광역시,2010.1,8.6,237022,2754569
인천광역시,2010.11,8.6,237343,2756076
인천광역시,2010.12,8.6,237805,2758296
인천광역시,2011.01,8.6,238403,2761122
인천광역시,2011.02,8.7,239270,2765025
인천광역시,2011.03,8.7,240438,2768648
인천광역시,2011.04,8.7,241305,2772131
인천광역시,2011.05,8.7,242397,2775394
인천광역시,2011.06,8.7,243158,2779133
인천광역시,2011.07,8.8,244345,2782458
인천광역시,2011.08,8.8,245724,2786717
인천광역시,2011.09,8.9,247004,2790226
